ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
12418;*;*;*;*;*;*;*;*;<=50K
12419;*;*;*;*;*;*;*;*;>50K
12420;*;*;*;*;*;*;*;*;<=50K
12421;*;*;*;*;*;*;*;*;<=50K
12422;*;*;*;*;*;*;*;*;>50K
12423;*;*;*;*;*;*;*;*;<=50K
12424;*;*;*;*;*;*;*;*;<=50K
12425;*;*;*;*;*;*;Non-Government;*;<=50K
12426;*;*;*;*;*;*;*;*;>50K
12427;*;*;*;*;*;*;*;*;>50K
12428;*;*;*;*;*;*;*;*;<=50K
12429;*;*;*;*;*;*;Non-Government;*;<=50K
12430;*;*;*;*;*;*;*;*;<=50K
12431;Male;*;White;*;*;*;*;*;<=50K
12432;Male;*;White;*;*;*;*;*;<=50K
12433;*;*;*;*;*;*;*;*;<=50K
12434;*;*;*;*;*;*;*;*;>50K
12435;*;*;*;*;*;*;*;*;<=50K
12436;*;*;*;*;*;*;*;*;<=50K
12437;Male;*;*;*;*;*;*;*;<=50K
12438;*;*;*;*;*;*;*;*;<=50K
12439;*;*;*;*;*;*;*;*;<=50K
12440;*;*;*;*;*;*;*;*;<=50K
12441;Male;*;*;*;*;*;*;*;<=50K
12442;Male;*;*;spouse not present;*;*;*;*;<=50K
12443;*;*;*;*;*;*;*;*;<=50K
12444;*;*;*;*;*;*;*;*;>50K
12445;*;*;*;*;*;*;*;*;<=50K
12446;*;*;*;*;*;*;Non-Government;*;<=50K
12447;Male;*;*;*;*;*;*;*;>50K
12448;Male;*;White;*;*;*;*;*;<=50K
12449;*;*;*;*;*;*;*;*;<=50K
12450;*;*;*;*;*;*;*;*;>50K
12451;*;*;*;*;*;*;Non-Government;*;<=50K
12452;*;*;*;*;*;*;*;*;<=50K
12453;*;*;*;*;*;*;*;*;<=50K
12454;*;*;*;*;*;*;*;*;>50K
12455;*;*;*;*;*;*;*;*;<=50K
12456;*;*;*;*;*;*;*;*;>50K
12457;Male;*;*;*;*;*;*;*;<=50K
12458;*;*;*;*;*;*;*;*;<=50K
12459;*;*;*;*;*;*;*;*;>50K
12460;*;*;*;*;*;*;*;*;<=50K
12461;*;*;*;*;*;*;Non-Government;*;<=50K
12462;*;*;*;*;*;*;*;*;>50K
12463;*;*;*;*;*;*;*;*;<=50K
12464;*;*;*;*;*;*;*;*;<=50K
12465;*;*;*;*;*;*;*;*;>50K
12466;*;*;*;*;*;*;*;*;<=50K
12467;*;*;*;*;*;*;*;*;<=50K
12468;*;*;*;*;*;*;*;*;<=50K
12469;Male;*;White;*;*;*;*;*;<=50K
12470;*;*;*;*;*;*;Non-Government;*;<=50K
12471;*;*;*;*;*;*;*;*;<=50K
12472;Male;*;White;*;*;*;*;*;<=50K
12473;*;*;*;*;*;*;*;*;<=50K
12474;*;*;*;*;*;*;Non-Government;*;<=50K
12475;*;*;*;*;*;*;*;*;<=50K
12476;*;*;*;*;*;*;Non-Government;*;<=50K
12477;*;*;*;*;*;*;*;*;>50K
12478;*;*;*;*;*;*;*;*;>50K
12479;*;*;*;*;*;*;Non-Government;*;>50K
12480;*;*;*;*;*;*;*;*;<=50K
12481;*;*;*;*;*;*;*;*;<=50K
12482;*;*;*;*;*;*;*;*;>50K
12483;*;*;*;*;*;*;*;*;<=50K
12484;Male;*;White;*;*;*;*;*;<=50K
12485;*;*;*;*;*;*;*;*;<=50K
12486;*;*;*;*;*;*;*;*;<=50K
12487;*;*;*;*;*;*;*;*;<=50K
12488;*;*;*;*;*;*;*;*;<=50K
12489;*;*;*;*;*;*;*;*;<=50K
12490;*;*;*;*;*;*;*;*;<=50K
12491;*;*;*;*;*;*;*;*;<=50K
12492;*;*;*;*;*;*;*;*;<=50K
12493;*;*;*;*;*;*;*;*;<=50K
12494;*;*;*;*;*;*;*;*;<=50K
12495;*;*;*;*;*;*;*;*;<=50K
12496;*;*;*;*;*;*;*;*;<=50K
12497;*;*;*;*;*;*;*;*;>50K
12498;*;*;*;*;*;*;*;*;>50K
12499;*;*;*;*;*;*;*;*;<=50K
12500;*;*;*;*;*;*;*;*;>50K
12501;*;*;*;*;*;*;*;*;>50K
12502;Male;*;*;*;*;*;*;*;<=50K
12503;*;*;*;*;*;*;*;*;<=50K
12504;*;*;*;*;*;*;Non-Government;*;<=50K
12505;*;*;*;*;*;*;*;*;>50K
12506;*;*;*;*;Higher education;*;Non-Government;*;<=50K
12507;*;*;*;*;*;*;*;*;<=50K
12508;*;*;*;*;*;*;*;*;<=50K
12509;*;*;*;*;*;*;*;*;>50K
12510;*;*;*;*;*;*;*;*;>50K
12511;*;*;*;*;*;*;*;*;<=50K
12512;Male;*;*;*;*;*;*;*;<=50K
12513;*;*;*;*;*;*;*;*;<=50K
12514;*;*;*;*;*;*;*;*;<=50K
12515;*;*;*;*;*;*;*;*;>50K
12516;*;*;*;*;*;*;*;*;<=50K
12517;*;*;*;*;*;*;*;*;>50K
12518;*;*;*;*;*;*;*;*;<=50K
12519;*;*;*;*;*;*;*;*;<=50K
12520;Male;*;White;*;*;*;Non-Government;*;>50K
12521;*;*;*;*;*;*;*;*;>50K
12522;Male;*;White;*;*;*;*;*;>50K
12523;Male;*;*;*;*;*;*;*;<=50K
12524;*;*;*;*;*;North America;*;*;<=50K
12525;*;*;*;*;*;*;*;*;<=50K
12526;*;*;*;*;*;*;*;*;<=50K
12527;Male;*;White;*;*;*;Non-Government;*;>50K
12528;Male;*;*;spouse not present;*;*;*;*;<=50K
12529;*;*;*;*;*;*;*;*;<=50K
12530;*;*;*;*;*;*;Non-Government;*;<=50K
12531;*;*;*;*;*;*;*;*;<=50K
12532;*;*;*;*;*;*;*;*;<=50K
12533;*;*;*;*;*;*;*;*;<=50K
12534;*;*;*;*;*;*;*;*;<=50K
12535;*;*;*;*;*;*;*;*;>50K
12536;*;*;*;*;*;*;*;*;<=50K
12537;*;*;*;*;*;*;*;*;<=50K
12538;*;*;*;*;*;*;*;*;<=50K
12539;*;*;*;*;*;*;*;*;>50K
12540;*;*;*;*;*;*;*;*;<=50K
12541;*;*;*;*;*;*;*;*;<=50K
12542;*;*;*;*;*;*;*;*;<=50K
12543;*;*;*;*;*;*;*;*;>50K
12544;*;*;*;*;*;*;*;*;<=50K
12545;Male;*;White;*;*;*;*;*;>50K
12546;*;*;*;*;*;*;*;*;>50K
12547;*;*;*;*;*;*;*;*;<=50K
12548;*;*;*;*;*;*;*;*;>50K
12549;*;*;*;*;*;*;Non-Government;*;<=50K
12550;*;*;*;*;*;*;*;*;<=50K
12551;*;*;*;*;*;*;*;*;>50K
12552;*;*;*;*;*;*;*;*;<=50K
12553;*;*;*;*;*;*;*;*;<=50K
12554;*;*;*;*;*;*;*;*;<=50K
12555;*;*;*;*;*;*;*;*;<=50K
12556;*;*;*;*;*;*;Non-Government;*;<=50K
12557;*;*;*;*;*;*;*;*;<=50K
12558;*;*;*;*;*;*;Non-Government;*;<=50K
12559;*;*;*;*;*;*;*;*;<=50K
12560;Male;*;White;*;*;*;Non-Government;*;<=50K
12561;*;*;*;*;*;*;*;*;<=50K
12562;Male;*;*;*;*;*;*;*;<=50K
12563;*;*;*;*;Higher education;*;Non-Government;*;<=50K
12564;*;*;*;*;*;*;*;*;<=50K
12565;Male;*;*;*;*;*;*;*;<=50K
12566;*;*;*;*;*;*;*;*;>50K
12567;*;*;*;*;*;*;Non-Government;*;<=50K
12568;*;*;*;*;*;*;*;*;<=50K
12569;*;*;*;*;*;*;Non-Government;*;<=50K
12570;*;*;*;*;*;*;*;*;<=50K
12571;Male;*;White;*;*;*;Non-Government;*;<=50K
12572;Male;*;*;spouse not present;*;*;*;*;<=50K
12573;*;*;*;*;*;*;*;*;<=50K
12574;*;*;*;*;*;*;*;*;<=50K
12575;*;*;*;*;*;*;*;*;<=50K
12576;*;*;*;*;*;*;*;*;<=50K
12577;*;*;*;*;*;*;*;*;<=50K
12578;*;*;*;*;*;*;*;*;>50K
12579;*;*;*;*;*;*;Non-Government;*;<=50K
12580;*;*;*;*;Higher education;*;Non-Government;*;<=50K
12581;*;*;*;*;*;*;*;*;>50K
12582;*;*;*;*;*;*;*;*;>50K
12583;*;*;*;*;*;*;*;*;<=50K
12584;*;*;*;*;*;*;*;*;<=50K
12585;*;*;*;*;Higher education;*;Non-Government;*;<=50K
12586;*;*;*;*;*;*;*;*;>50K
12587;*;*;*;*;*;*;*;*;>50K
12588;*;*;*;*;*;*;*;*;<=50K
12589;*;*;*;*;*;*;*;*;<=50K
12590;*;*;*;*;*;*;*;*;<=50K
12591;Male;*;White;*;*;*;*;*;<=50K
12592;*;*;*;*;*;*;*;*;<=50K
12593;*;*;*;*;*;*;*;*;<=50K
12594;Male;*;*;spouse not present;*;*;*;*;<=50K
12595;Male;*;White;*;*;*;Non-Government;*;<=50K
12596;Male;*;White;*;*;*;Non-Government;*;>50K
12597;*;*;*;*;*;*;*;*;<=50K
12598;*;*;*;*;*;*;Non-Government;*;<=50K
12599;*;*;*;*;*;*;*;*;<=50K
12600;*;*;*;*;*;*;Non-Government;*;<=50K
12601;*;*;*;*;*;*;*;*;<=50K
12602;*;*;*;*;*;*;*;*;>50K
12603;*;*;*;*;*;*;*;*;<=50K
12604;Male;*;*;spouse not present;*;*;*;*;<=50K
12605;*;*;*;*;*;*;*;*;<=50K
12606;Male;*;*;*;*;*;*;*;<=50K
12607;Male;*;White;*;*;*;Non-Government;*;<=50K
12608;*;*;*;*;*;*;*;*;<=50K
12609;*;*;*;*;*;North America;*;*;<=50K
12610;*;*;*;*;*;*;*;*;<=50K
12611;*;*;*;*;*;*;*;*;>50K
12612;*;*;*;*;*;*;*;*;<=50K
12613;*;*;*;*;*;*;*;*;<=50K
12614;*;*;*;*;*;*;*;*;<=50K
12615;*;*;*;*;*;*;*;*;<=50K
12616;*;*;*;*;*;*;*;*;>50K
12617;*;*;*;*;*;*;*;*;<=50K
12618;*;*;*;*;*;North America;*;*;<=50K
12619;*;*;*;*;*;*;*;*;<=50K
12620;*;*;*;*;*;*;*;*;<=50K
12621;*;*;*;*;*;*;Non-Government;*;<=50K
12622;*;*;*;*;Higher education;*;Non-Government;*;<=50K
12623;*;*;*;*;*;*;*;*;<=50K
12624;Male;*;White;*;*;*;Non-Government;*;>50K
12625;*;*;*;*;*;*;*;*;<=50K
12626;*;*;*;*;*;*;*;*;>50K
12627;*;*;*;*;*;*;*;*;<=50K
12628;*;*;*;*;*;*;*;*;<=50K
12629;*;*;*;*;*;*;*;*;>50K
12630;*;*;*;*;*;*;*;*;>50K
12631;*;*;*;*;*;*;*;*;<=50K
12632;*;*;*;*;*;*;*;*;<=50K
12633;Male;*;*;spouse not present;*;*;*;*;<=50K
12634;*;*;*;*;*;*;*;*;>50K
12635;*;*;*;*;*;*;*;*;>50K
12636;*;*;*;*;*;*;*;*;<=50K
12637;*;*;*;*;Higher education;*;Non-Government;*;<=50K
12638;*;*;*;*;*;*;*;*;>50K
12639;*;*;*;*;*;*;*;*;>50K
12640;*;*;*;*;*;*;*;*;<=50K
12641;Male;*;*;spouse not present;*;*;*;*;<=50K
12642;*;*;*;*;*;*;*;*;<=50K
12643;*;*;*;*;*;*;*;*;<=50K
12644;*;*;*;*;*;*;*;*;>50K
12645;*;*;*;*;*;*;*;*;>50K
12646;*;*;*;*;*;*;*;*;<=50K
12647;*;*;*;*;*;*;Non-Government;*;<=50K
12648;*;*;*;*;*;*;*;*;<=50K
12649;*;*;*;*;*;*;*;*;<=50K
12650;Male;*;*;*;*;*;*;*;<=50K
12651;*;*;*;*;*;*;*;*;<=50K
12652;*;*;*;*;*;*;*;*;<=50K
12653;Male;*;White;*;*;*;Non-Government;*;>50K
12654;*;*;*;*;*;North America;*;*;<=50K
12655;*;*;*;*;*;*;Non-Government;*;<=50K
12656;*;*;*;*;*;*;*;*;<=50K
12657;*;*;*;*;Higher education;*;Non-Government;*;<=50K
12658;*;*;*;*;*;*;*;*;>50K
12659;*;*;*;*;*;*;*;*;>50K
12660;Male;*;*;*;*;*;*;*;<=50K
12661;*;*;*;*;*;*;*;*;<=50K
12662;*;*;*;*;*;*;*;*;<=50K
12663;*;*;*;*;*;*;*;*;<=50K
12664;*;*;*;*;*;*;*;*;<=50K
12665;*;*;*;*;*;*;Non-Government;*;<=50K
12666;Male;*;*;*;*;*;*;*;>50K
12667;Male;*;White;*;*;*;*;*;<=50K
12668;*;*;*;*;*;*;*;*;<=50K
12669;*;*;*;*;*;*;*;*;<=50K
12670;*;*;*;*;*;North America;*;*;<=50K
12671;*;*;*;*;*;*;*;*;<=50K
12672;Male;*;White;*;*;*;Non-Government;*;<=50K
12673;*;*;*;*;*;*;*;*;<=50K
12674;*;*;*;*;*;*;*;*;<=50K
12675;*;*;*;*;*;*;*;*;<=50K
12676;*;*;*;*;*;*;*;*;<=50K
12677;*;*;*;*;*;*;*;*;<=50K
12678;*;*;*;*;*;*;*;*;>50K
12679;Male;*;White;*;*;*;*;*;<=50K
12680;*;*;*;*;*;*;*;*;<=50K
12681;*;*;*;*;*;*;*;*;<=50K
12682;*;*;*;*;*;*;*;*;<=50K
12683;*;*;*;*;*;*;Non-Government;*;<=50K
12684;*;*;*;*;*;*;*;*;<=50K
12685;Male;*;*;spouse not present;*;*;*;*;<=50K
12686;*;*;*;*;*;*;*;*;<=50K
12687;Male;*;White;*;*;*;Non-Government;*;<=50K
12688;*;*;*;*;*;*;*;*;<=50K
12689;*;*;*;*;*;*;*;*;<=50K
12690;*;*;*;*;*;*;*;*;<=50K
12691;*;*;*;*;*;*;*;*;<=50K
12692;Male;*;White;*;*;*;Non-Government;*;<=50K
12693;Male;*;White;*;*;*;*;*;>50K
12694;*;*;*;*;*;*;*;*;<=50K
12695;*;*;*;*;*;*;*;*;<=50K
12696;*;*;*;*;*;*;*;*;>50K
12697;*;*;*;*;*;*;*;*;<=50K
12698;*;*;*;*;*;*;*;*;<=50K
12699;*;*;*;*;*;*;*;*;<=50K
12700;*;*;*;*;Higher education;*;Non-Government;*;<=50K
12701;*;*;*;*;*;*;*;*;<=50K
12702;Male;*;White;*;*;*;Non-Government;*;<=50K
12703;*;*;*;*;*;*;*;*;<=50K
12704;*;*;*;*;*;*;*;*;>50K
12705;*;*;*;*;*;*;*;*;<=50K
12706;*;*;*;*;*;*;*;*;<=50K
12707;*;*;*;*;*;*;*;*;<=50K
12708;*;*;*;*;*;*;*;*;<=50K
12709;Male;*;White;*;*;*;Non-Government;*;<=50K
12710;*;*;*;*;*;*;*;*;<=50K
12711;*;*;*;*;*;*;*;*;<=50K
12712;Male;*;White;*;*;*;Non-Government;*;>50K
12713;*;*;*;*;Higher education;*;Non-Government;*;<=50K
12714;*;*;*;*;*;*;*;*;<=50K
12715;*;*;*;*;*;*;*;*;>50K
12716;*;*;*;*;*;*;*;*;<=50K
12717;*;*;*;*;*;*;Non-Government;*;<=50K
12718;Male;*;White;*;*;*;*;*;<=50K
12719;*;*;*;*;*;*;*;*;<=50K
12720;*;*;*;*;*;*;Non-Government;*;<=50K
12721;*;*;*;*;*;*;*;*;<=50K
12722;Male;*;*;spouse not present;*;*;*;*;<=50K
12723;*;*;*;*;*;*;*;*;<=50K
12724;*;*;*;*;*;*;*;*;<=50K
12725;Male;*;White;*;*;*;*;*;<=50K
12726;Male;*;*;spouse not present;*;*;*;*;<=50K
12727;Male;*;*;spouse not present;*;*;*;*;<=50K
12728;*;*;*;*;*;*;*;*;>50K
12729;*;*;*;*;*;*;*;*;<=50K
12730;*;*;*;*;*;*;*;*;>50K
12731;*;*;*;*;*;*;*;*;<=50K
12732;*;*;*;*;*;*;*;*;<=50K
12733;*;*;*;*;*;*;*;*;<=50K
12734;*;*;*;*;*;*;*;*;>50K
12735;*;*;*;*;*;*;Non-Government;*;<=50K
12736;*;*;*;*;*;*;*;*;<=50K
12737;*;*;*;*;*;*;*;*;<=50K
12738;*;*;*;*;*;*;*;*;<=50K
12739;*;*;*;*;*;*;*;*;<=50K
12740;*;*;*;*;*;*;*;*;<=50K
12741;*;*;*;*;*;*;*;*;<=50K
12742;*;*;*;*;*;*;*;*;>50K
12743;*;*;*;*;*;*;Non-Government;*;<=50K
12744;*;*;*;*;*;*;*;*;<=50K
12745;*;*;*;*;*;*;Non-Government;*;<=50K
12746;*;*;*;*;*;North America;*;*;<=50K
12747;*;*;*;*;*;*;*;*;<=50K
12748;*;*;*;*;*;*;Non-Government;*;>50K
12749;*;*;*;*;*;*;*;*;<=50K
12750;*;*;*;*;*;*;*;*;<=50K
12751;*;*;*;*;*;*;*;*;<=50K
12752;*;*;*;*;*;*;*;*;<=50K
12753;Male;*;*;*;*;*;*;*;<=50K
12754;*;*;*;*;*;*;*;*;<=50K
12755;*;*;*;*;*;*;*;*;<=50K
12756;*;*;*;*;*;*;*;*;>50K
12757;*;*;*;*;*;*;Non-Government;*;<=50K
12758;*;*;*;*;*;*;*;*;>50K
12759;*;*;*;*;*;*;*;*;<=50K
12760;*;*;*;*;*;*;*;*;>50K
12761;*;*;*;*;*;*;*;*;>50K
12762;*;*;*;*;*;*;*;*;<=50K
12763;*;*;*;*;*;*;*;*;<=50K
12764;*;*;*;*;*;*;*;*;>50K
12765;*;*;*;*;*;*;*;*;>50K
12766;*;*;*;*;*;*;*;*;>50K
12767;*;*;*;*;*;*;*;*;<=50K
12768;*;*;*;*;*;*;*;*;<=50K
12769;*;*;*;*;*;*;*;*;<=50K
12770;*;*;*;*;*;*;*;*;<=50K
12771;*;*;*;*;*;*;*;*;<=50K
12772;*;*;*;*;*;*;*;*;>50K
12773;*;*;*;*;*;*;*;*;<=50K
12774;*;*;*;*;*;*;*;*;<=50K
12775;*;*;*;*;*;*;Non-Government;*;<=50K
12776;*;*;*;*;*;*;*;*;<=50K
12777;*;*;*;*;*;*;Non-Government;*;<=50K
12778;*;*;*;*;*;*;*;*;<=50K
12779;*;*;*;*;*;*;*;*;<=50K
12780;*;*;*;*;*;*;*;*;<=50K
12781;Male;*;White;*;*;*;*;*;>50K
12782;*;*;*;*;*;*;*;*;<=50K
12783;*;*;*;*;*;*;*;*;<=50K
12784;*;*;*;*;*;*;*;*;>50K
12785;*;*;*;*;*;*;*;*;<=50K
12786;*;*;*;*;Higher education;*;Non-Government;*;<=50K
12787;*;*;*;*;*;*;Non-Government;*;<=50K
12788;*;*;*;*;*;*;*;*;>50K
12789;*;*;*;*;*;*;*;*;<=50K
12790;Male;*;*;spouse not present;*;*;*;*;<=50K
12791;*;*;*;*;*;*;*;*;>50K
12792;*;*;*;*;Higher education;*;Non-Government;*;<=50K
12793;*;*;*;*;*;*;*;*;<=50K
12794;*;*;*;*;*;*;*;*;<=50K
12795;Male;*;White;*;*;*;Non-Government;*;<=50K
12796;*;*;*;*;*;*;*;*;<=50K
12797;*;*;*;*;*;*;*;*;<=50K
12798;*;*;*;*;*;*;*;*;<=50K
12799;*;*;*;*;*;*;*;*;<=50K
12800;*;*;*;*;*;*;Non-Government;*;<=50K
12801;*;*;*;*;*;*;*;*;<=50K
12802;*;*;*;*;*;*;*;*;<=50K
12803;Male;*;*;*;*;*;*;*;>50K
12804;*;*;*;*;*;*;*;*;<=50K
12805;Male;*;*;*;*;*;*;*;<=50K
12806;*;*;*;*;*;*;Non-Government;*;<=50K
12807;*;*;*;*;*;*;*;*;<=50K
12808;*;*;*;*;*;*;*;*;<=50K
12809;*;*;*;*;*;*;*;*;>50K
12810;*;*;*;*;*;*;*;*;<=50K
12811;*;*;*;*;*;*;*;*;<=50K
12812;*;*;*;*;*;North America;*;*;<=50K
12813;*;*;*;*;*;*;*;*;>50K
12814;*;*;*;*;*;*;*;*;>50K
12815;*;*;*;*;*;*;*;*;<=50K
12816;Male;*;White;*;*;*;*;*;<=50K
12817;*;*;*;*;*;*;*;*;<=50K
12818;*;*;*;*;*;*;*;*;<=50K
12819;Male;*;White;*;*;*;Non-Government;*;<=50K
12820;*;*;*;*;*;*;*;*;<=50K
12821;*;*;*;*;*;*;*;*;<=50K
12822;*;*;*;*;*;*;Non-Government;*;<=50K
12823;*;*;*;*;*;*;*;*;<=50K
12824;*;*;*;*;*;*;*;*;<=50K
12825;*;*;*;*;*;North America;*;*;<=50K
12826;*;*;*;*;*;*;*;*;>50K
12827;*;*;*;*;*;*;*;*;<=50K
12828;*;*;*;*;*;*;*;*;<=50K
12829;*;*;*;*;*;*;*;*;>50K
12830;*;*;*;*;*;*;*;*;<=50K
12831;*;*;*;*;*;*;*;*;<=50K
12832;Male;*;White;*;*;*;Non-Government;*;<=50K
12833;*;*;*;*;*;*;*;*;>50K
12834;*;*;*;*;*;*;*;*;<=50K
12835;*;*;*;*;*;*;*;*;>50K
12836;*;*;*;*;*;*;*;*;<=50K
12837;Male;*;White;*;*;*;*;*;<=50K
12838;*;*;*;*;*;*;*;*;<=50K
12839;*;*;*;*;*;*;*;*;<=50K
12840;Male;*;White;*;*;*;*;*;<=50K
12841;*;*;*;*;*;*;*;*;<=50K
12842;*;*;*;*;*;*;*;*;<=50K
12843;*;*;*;*;*;*;Non-Government;*;<=50K
12844;*;*;*;*;*;*;*;*;<=50K
12845;*;*;*;*;*;*;*;*;>50K
12846;*;*;*;*;*;*;*;*;<=50K
12847;Male;*;White;*;*;*;*;*;<=50K
12848;*;*;*;*;*;*;*;*;<=50K
12849;*;*;*;*;*;*;*;*;<=50K
12850;*;*;*;*;*;*;Non-Government;*;<=50K
12851;*;*;*;*;*;*;*;*;<=50K
12852;Male;*;White;*;*;*;Non-Government;*;>50K
12853;*;*;*;*;*;*;*;*;<=50K
12854;*;*;*;*;*;*;*;*;<=50K
12855;*;*;*;*;*;North America;*;*;<=50K
12856;Male;*;White;*;*;*;Non-Government;*;<=50K
12857;*;*;*;*;*;*;*;*;<=50K
12858;*;*;*;*;*;*;*;*;<=50K
12859;*;*;*;*;*;*;Non-Government;*;<=50K
12860;*;*;*;*;*;*;*;*;<=50K
12861;*;*;*;*;*;*;*;*;>50K
12862;Male;*;White;*;*;*;*;*;>50K
12863;*;*;*;*;*;*;*;*;<=50K
12864;*;*;*;*;*;*;*;*;<=50K
12865;Male;*;White;*;*;*;*;*;>50K
12866;*;*;*;*;*;North America;*;*;>50K
12867;*;*;*;*;*;*;*;*;<=50K
12868;*;*;*;*;*;*;*;*;>50K
12869;*;*;*;*;*;*;*;*;<=50K
12870;*;*;*;*;*;*;*;*;<=50K
12871;Male;*;White;*;*;*;*;*;<=50K
12872;*;*;*;*;*;*;Non-Government;*;<=50K
12873;*;*;*;*;*;*;*;*;<=50K
12874;*;*;*;*;*;*;*;*;>50K
12875;*;*;*;*;*;*;Non-Government;*;<=50K
12876;*;*;*;*;*;*;*;*;<=50K
12877;Male;*;White;*;*;*;*;*;<=50K
12878;Male;*;*;*;*;*;*;*;<=50K
12879;*;*;*;*;*;*;Non-Government;*;<=50K
12880;Male;*;*;*;*;*;*;*;<=50K
12881;*;*;*;*;Higher education;*;Non-Government;*;<=50K
12882;*;*;*;*;*;*;*;*;>50K
12883;*;*;*;*;*;*;*;*;<=50K
12884;*;*;*;*;*;*;*;*;<=50K
12885;Male;*;*;*;*;*;*;*;<=50K
12886;*;*;*;*;*;*;Non-Government;*;<=50K
12887;*;*;*;*;Higher education;*;Non-Government;*;<=50K
12888;*;*;*;*;*;*;*;*;>50K
12889;*;*;*;*;*;*;*;*;>50K
12890;*;*;*;*;*;*;*;*;<=50K
12891;*;*;*;*;*;*;*;*;>50K
12892;*;*;*;*;*;*;*;*;<=50K
12893;*;*;*;*;*;*;*;*;<=50K
12894;*;*;*;*;*;*;*;*;<=50K
12895;*;*;*;*;*;*;*;*;<=50K
12896;*;*;*;*;*;*;Non-Government;*;<=50K
12897;Male;*;White;*;*;*;*;*;<=50K
12898;Male;*;*;spouse not present;*;*;*;*;<=50K
12899;*;*;*;*;*;*;*;*;<=50K
12900;*;*;*;*;Higher education;*;Non-Government;*;<=50K
12901;Male;*;White;*;*;*;Non-Government;*;<=50K
12902;Male;*;*;spouse not present;*;*;*;*;<=50K
12903;*;*;*;*;*;*;*;*;<=50K
12904;Male;*;*;spouse not present;*;*;*;*;<=50K
12905;Male;*;White;*;*;*;*;*;<=50K
12906;*;*;*;*;*;*;*;*;<=50K
12907;*;*;*;*;*;*;*;*;>50K
12908;*;*;*;*;Higher education;*;Non-Government;*;<=50K
12909;*;*;*;*;Higher education;*;Non-Government;*;<=50K
12910;*;*;*;*;*;*;Non-Government;*;>50K
12911;*;*;*;*;*;*;*;*;<=50K
12912;*;*;*;*;*;*;*;*;>50K
12913;*;*;*;*;*;*;*;*;>50K
12914;*;*;*;*;*;*;*;*;<=50K
12915;*;*;*;*;*;*;*;*;<=50K
12916;*;*;*;*;Higher education;*;Non-Government;*;>50K
12917;*;*;*;*;*;*;*;*;<=50K
12918;*;*;*;*;*;*;*;*;<=50K
12919;*;*;*;*;*;*;*;*;>50K
12920;*;*;*;*;*;*;*;*;>50K
12921;*;*;*;*;*;*;*;*;<=50K
12922;*;*;*;*;*;North America;*;*;<=50K
12923;*;*;*;*;*;*;*;*;<=50K
12924;*;*;*;*;*;*;*;*;<=50K
12925;*;*;*;*;*;*;*;*;>50K
12926;*;*;*;*;*;*;*;*;>50K
12927;*;*;*;*;Higher education;*;Non-Government;*;<=50K
12928;*;*;*;*;*;*;*;*;>50K
12929;*;*;*;*;*;*;*;*;<=50K
12930;*;*;*;*;*;*;*;*;>50K
12931;*;*;*;*;*;*;*;*;>50K
12932;*;*;*;*;*;North America;*;*;<=50K
12933;*;*;*;*;*;*;*;*;<=50K
12934;Male;*;*;spouse not present;*;*;*;*;<=50K
12935;*;*;*;*;*;*;*;*;<=50K
12936;*;*;*;*;*;*;*;*;<=50K
12937;*;*;*;*;*;*;*;*;<=50K
12938;*;*;*;*;*;*;*;*;<=50K
12939;*;*;*;*;*;*;*;*;>50K
12940;Male;*;White;*;*;*;Non-Government;*;<=50K
12941;*;*;*;*;*;*;*;*;<=50K
12942;*;*;*;*;*;*;*;*;>50K
12943;*;*;*;*;*;*;*;*;<=50K
12944;*;*;*;*;*;*;*;*;<=50K
12945;Male;*;*;*;*;*;*;*;<=50K
12946;*;*;*;*;*;*;*;*;>50K
12947;*;*;*;*;*;*;*;*;>50K
12948;*;*;*;*;*;*;*;*;<=50K
12949;*;*;*;*;*;*;*;*;>50K
12950;*;*;*;*;*;*;*;*;<=50K
12951;*;*;*;*;*;*;*;*;<=50K
12952;*;*;*;*;*;*;*;*;<=50K
12953;*;*;*;*;*;*;*;*;<=50K
12954;*;*;*;*;*;North America;*;*;<=50K
12955;*;*;*;*;*;*;*;*;>50K
12956;*;*;*;*;*;*;*;*;<=50K
12957;*;*;*;*;*;*;*;*;<=50K
12958;Male;*;*;spouse not present;*;*;*;*;<=50K
12959;*;*;*;*;*;*;*;*;<=50K
12960;*;*;*;*;*;*;Non-Government;*;<=50K
12961;*;*;*;*;*;*;*;*;>50K
12962;*;*;*;*;*;*;*;*;<=50K
12963;Male;*;White;*;*;*;Non-Government;*;<=50K
12964;*;*;*;*;*;*;Non-Government;*;>50K
12965;*;*;*;*;*;*;*;*;>50K
12966;*;*;*;*;*;*;*;*;<=50K
12967;*;*;*;*;*;*;*;*;>50K
12968;*;*;*;*;*;*;*;*;>50K
12969;*;*;*;*;*;*;Non-Government;*;<=50K
12970;*;*;*;*;Higher education;*;Non-Government;*;<=50K
12971;*;*;*;*;*;*;*;*;>50K
12972;*;*;*;*;*;*;*;*;<=50K
12973;*;*;*;*;*;*;*;*;>50K
12974;*;*;*;*;*;*;*;*;<=50K
12975;*;*;*;*;*;*;*;*;>50K
12976;*;*;*;*;*;*;*;*;<=50K
12977;Male;*;*;spouse not present;*;*;*;*;<=50K
12978;*;*;*;*;*;*;*;*;>50K
12979;*;*;*;*;*;*;*;*;>50K
